allstar,name,fg_per_g,ws_per_48,mp_per_g,ft_per_g,fg_pct_03_10,def_rtg,usg_pct,pf_per_poss,ast_pct,ows,fga_per_g
-1,Nate Robinson,2.1,0.021,14.1,0.7,0.346,111,22.5,6.4,25.7,0,6.1
-1,Nate Robinson,0,0.038,11.5,0,,113,1.9,10.8,21.8,0,0.5
-1,Kendrick Perkins,2.3,0.063,25.6,1.4,0.4,103,13.7,6.4,5.2,-0.2,4.5
-1,Kendrick Perkins,2,0.056,26.8,1.1,0.333,103,11.1,5.6,6.4,0,4
-1,Kendrick Perkins,1.8,0.062,25.1,0.6,0.355,102,10.6,6,7.9,-0.5,4
-1,Kendrick Perkins,1.4,0.031,19.5,0.6,0.44,104,11.5,7.4,7.6,-0.9,3.1
-1,Kendrick Perkins,1.5,0.006,16.9,0.6,0.353,105,13.6,7.1,6.3,-1.2,3.3
-1,Kendrick Perkins,1.1,-0.007,14.6,0.3,0.529,109,10.4,5.9,7.9,-0.4,2
-1,Jrue Holiday,5.4,0.094,35.4,2.1,0.346,106,20.8,3.7,29,2.2,12.2
-1,Jrue Holiday,5.5,0.092,33.8,1.4,0.343,101,21.8,3.3,21.6,0.9,12.8
-1,Jrue Holiday,7.1,0.055,37.5,2.3,0.322,107,26.6,3.1,36.5,0.6,16.5
-1,Jrue Holiday,6,0.064,33.6,1.5,0.349,110,23.3,4.2,38.9,0.8,13.4
-1,Jrue Holiday,6,0.124,32.6,1.6,0.438,107,23.1,4.4,34.9,2.3,13.4
-1,Jrue Holiday,6.3,0.089,28.2,2.8,0.418,109,28.9,4,37.3,2.2,14.4
-1,Jordan Hamilton,1.8,0.055,9.9,0.1,0.375,107,22.3,3,12.6,0.1,4.3
-1,Jordan Hamilton,2.1,0.1,9.9,0.3,0.349,105,25.3,3.1,9.2,0.4,5
-1,Jordan Hamilton,2.5,0.073,17,0.7,0.371,106,18.7,3.2,7.9,0.4,6.3
-1,Jordan Hamilton,1,0.059,8.7,0,0.2,109,14.4,5.8,8.2,0.1,2.5
-1,Jordan Hamilton,4.5,0.03,27.6,1.3,0.357,110,20.7,3.9,12.9,0,10.5
-1,Eric Gordon,7.6,0.12,37.7,5.1,0.365,112,26.5,2.8,20.7,4.2,16.9
-1,Eric Gordon,7,0.115,34.4,5.4,0.385,106,29.4,3.5,19.3,0.5,15.6
-1,Eric Gordon,5.6,0.042,30.1,4.5,0.395,112,29.4,3.2,19.3,0.8,13.9
-1,Eric Gordon,5.6,0.058,32.1,2.7,0.286,113,23.2,2.9,16.6,2,12.8
-1,Eric Gordon,4.7,0.069,33.1,1.8,0.317,111,19.8,3.8,17.6,2.2,11.4
-1,Eric Gordon,5.1,0.069,32.9,2.5,0.358,113,20.3,3.3,12.7,1.7,12.3
-1,Alonzo Gee,2.2,0.045,20,1.3,0.271,112,14.5,4.3,5.4,0.5,4.7
-1,Alonzo Gee,3.6,0.063,29,2.7,0.191,108,18.7,4.3,10.6,1.2,8.7
-1,Alonzo Gee,3.7,0.036,31,2,0.197,110,16.9,4.1,8.2,0.5,9.1
-1,Alonzo Gee,1.5,0.041,15.7,0.7,0.4,107,13.4,4.9,6.9,-0.1,3.6
-1,Alonzo Gee,1.6,0.086,12.3,1,0.167,107,16.7,4.4,5.8,0.6,3.4
-1,Alonzo Gee,1.8,0.056,22.4,0.6,0.286,110,9.2,5.1,6.2,1,3.5
-1,Jimmer Fredette,2.8,0.012,18.6,0.7,0.256,114,20.4,3.3,15.1,0.5,7.3
-1,Jimmer Fredette,2.5,0.052,14,1.2,0.414,115,23.9,3.4,15.9,1.1,5.9
-1,Jimmer Fredette,2.2,0.078,10.6,0.4,0.386,110,24.3,3.4,22.2,0.5,4.6
-1,Jimmer Fredette,1.3,0.021,10.2,0.9,0.457,111,19.6,4.4,17.2,0,3.3
-1,Jimmer Fredette,0.3,0,3,0.7,0,111,22.8,5.6,7.7,0,0.8
-1,Tim Frazier,1.9,-0.017,21.7,0.9,0.154,108,17.5,5.5,39.4,-0.3,5.5
-1,Tim Frazier,1.9,0.062,14.5,1,0.364,109,19.4,4.9,33.3,0.4,4.5
-1,Tyreke Evans,6.7,0.036,37,3.6,0.304,109,25.3,3.4,24.9,-0.1,16.4
-1,Tyreke Evans,6.5,0.059,34.3,3.2,0.34,111,23.8,3.2,22.1,2,14.3
-1,Tyreke Evans,5.6,0.105,31,3.2,0.331,111,22.3,3.4,19,3.6,11.8
-1,Tyreke Evans,5.4,0.073,28.2,3.3,0.354,110,27.1,4,30.4,1.8,12.5
-1,Tyreke Evans,6.6,0.082,34.1,2.6,0.28,107,26.1,3.9,32.7,2.4,14.7
-1,Tyreke Evans,5.4,0.087,30.6,3,0.227,109,24.7,4.3,34.6,0.8,12.6
-1,James Ennis,1.6,0.088,17,1.3,0.269,108,14.6,4.5,7.2,1.2,4
-1,James Ennis,2.5,0.133,15,1.1,0.2,110,19.8,4.2,10.1,0.7,5.1
-1,Toney Douglas,3.9,0.101,24.3,1,0.353,111,20.1,4.5,19.5,3,9.3
-1,Toney Douglas,2.5,-0.046,17.3,0.6,0.308,103,24.4,4.3,19.6,-1.4,7.6
-1,Toney Douglas,2.6,0.089,18.2,1.1,0.385,108,19.9,5.7,18.3,1.4,6.6
-1,Toney Douglas,1.4,0.061,13.2,0.5,0.154,107,16.3,6.2,14.6,0.2,3.7
-1,Toney Douglas,1.6,0.046,14.8,0.7,0.25,104,17.2,5.9,20,0,4.3
-1,Toney Douglas,3,0.094,20.7,1.4,0.333,109,19.4,5.1,19.1,1.6,7.3
-1,Bryce Dejean-Jones,2,0.033,19.9,0.8,0,110,14.1,3,7.7,0,4.9
-1,Anthony Davis,5.5,0.159,28.8,2.6,0.435,104,21.8,4.6,6.1,3.7,10.6
1,Anthony Davis,7.8,0.212,35.2,5.2,0.409,104,25.2,4.4,8,7.2,15
1,Anthony Davis,9.4,0.274,36.1,5.5,0.433,100,27.8,3,11.6,9.9,17.6
1,Anthony Davis,9.2,0.16,35.5,5.3,0.396,104,29.6,3.4,10,4.4,18.6
-1,Dante Cunningham,2.8,0.06,21,0.6,0.345,107,15.7,5.9,4.3,0.3,6.1
-1,Dante Cunningham,2.3,0.147,17.6,0.7,0.387,101,13.6,4.6,5.2,1.8,4.4
-1,Dante Cunningham,3.9,0.084,25.1,0.8,0.397,105,17.2,3.9,5.7,1.1,8.4
-1,Dante Cunningham,2.9,0.085,20.2,0.5,0.421,105,15.1,4.4,7.7,0.9,6.3
-1,Dante Cunningham,2.3,0.047,25,0.4,0.281,108,10.9,3.2,4.4,0.5,5.1
-1,Dante Cunningham,2.3,0.052,24.6,0.7,0.235,112,11,4.4,5.6,1.5,5.2
-1,Norris Cole,2.7,0,19.4,1,0.281,104,21.8,5.2,17,-1.4,6.9
-1,Norris Cole,2.2,0.019,19.9,0.7,0.256,107,17,5.2,15.2,-0.8,5.3
-1,Norris Cole,2.5,0.029,24.6,0.6,0.346,108,15.6,4.1,17.9,-0.5,6.1
-1,Norris Cole,3.1,0.036,24.4,0.8,0.316,109,17.5,3.6,22.2,0.4,7.4
-1,Norris Cole,4.4,-0.004,26.6,1.2,0.4,111,21.7,4.2,22,-0.6,10.8
-1,Luke Babbitt,0.6,-0.143,5.7,0.1,0.308,107,22.8,6,6.9,-0.6,2.3
-1,Luke Babbitt,1.8,0.064,13.4,0.4,0.357,108,17.8,4.5,4.8,0.4,4.3
-1,Luke Babbitt,1.4,0.047,11.8,0.2,0.3,109,16.4,5.9,6.2,0.3,3.8
-1,Luke Babbitt,2.2,0.074,17.5,0.5,0.381,112,17,5.7,9.4,0.5,5.7
-1,Luke Babbitt,1.5,0.092,13.2,0.2,0.423,110,12.4,4,4.3,1.1,3
-1,Luke Babbitt,2.6,0.064,18,0.8,0.447,112,17.5,5.3,9.6,0.8,6.1
-1,Omer Asik,1,0.13,12.1,0.9,0.235,97,12.5,8.2,4.7,0.5,1.7
-1,Omer Asik,1.2,0.129,14.7,0.7,0.379,92,12.6,6.7,4.8,0.1,2.4
-1,Omer Asik,4,0.108,30,2,0.274,103,16.3,4.5,4.6,2,7.5
-1,Omer Asik,2.1,0.121,20.2,1.6,0.273,103,13.8,4.7,3.8,1,4
-1,Omer Asik,2.8,0.12,26.1,1.7,0.216,105,14,3.8,5.4,2.8,5.4
-1,Omer Asik,1.5,0.07,17.3,0.9,0.231,108,11.4,5.2,3.1,0.7,2.9
-1,Ryan Anderson,3.5,0.216,22.3,1.5,0.258,102,20.4,5.1,6.2,4,8.2
-1,Ryan Anderson,5.4,0.219,32.2,2.5,0.265,105,21.2,4,5.1,7,12.4
-1,Ryan Anderson,5.8,0.125,30.9,1.9,0.333,112,24,3.9,6.9,5.7,13.8
-1,Ryan Anderson,7,0.138,36.1,2.7,0.333,115,22.9,3.1,3.6,2.2,16.1
-1,Ryan Anderson,4.8,0.1,27.5,2.1,0.464,110,23.4,3.5,5.4,2.6,12
-1,Ryan Anderson,6,0.092,30.4,3,0.433,112,24.7,2.7,6.1,3.1,14.1
-1,Alexis Ajinca,1.7,0.052,10,0.4,0.556,107,21.1,11.1,4.8,0,3.9
-1,Alexis Ajinca,2.4,0.104,17,1,0.388,107,16.3,10.2,6.6,1.2,4.4
-1,Alexis Ajinca,2.7,0.159,14.1,1.2,0.552,103,21.1,8.3,8.2,1.9,4.8
-1,Alexis Ajinca,2.5,0.058,14.6,0.9,0.346,107,20.4,7.7,5.8,0.2,5.3
-1,Karl-Anthony Towns,7.6,0.151,32,2.7,0.465,106,24.9,4.7,11.3,5.4,14.1
-1,Greg Smith,0.9,0.165,8.6,0,0.25,99,7.9,12.9,2.2,0.1,1.4
-1,Greg Smith,2.4,0.172,15.9,1.2,0.37,105,14.7,7.9,3.5,2.8,3.9
-1,Greg Smith,1.6,0.119,9.1,0.2,0.333,108,15.4,8.5,0,0.2,2.5
-1,Greg Smith,0.7,0.108,8.6,0.5,0.625,107,9.5,7.4,3.4,0.5,1.2
-1,Greg Smith,1,0.045,10.7,0.4,0.4,111,10.8,7.4,4.6,0.1,1.8
-1,Damjan Rudez,1.8,0.061,15.4,0.2,0.333,109,13.8,3.9,7.9,0.6,3.9
-1,Damjan Rudez,0.8,0.009,8.4,0.2,0,116,12.7,6,5.8,0.1,1.9
-1,Ricky Rubio,3.4,0.07,34.2,3.1,0.218,104,18.7,3.6,37.4,0.5,9.5
-1,Ricky Rubio,3.2,0.085,29.7,3.7,0.239,102,21.2,4.4,38.8,0.4,9
-1,Ricky Rubio,3.1,0.107,32.2,2.8,0.347,104,16.4,4.1,37.8,2.2,8.2
-1,Ricky Rubio,3.5,0.033,31.5,2.6,0,110,20,4.3,43.5,0.1,10
-1,Ricky Rubio,2.9,0.119,30.6,3.5,0.258,107,17.7,4.4,41.4,3.6,7.7
-1,Tayshaun Prince,6.1,0.062,32.8,1.5,0.433,115,21,1.9,14.4,2.9,12.8
-1,Tayshaun Prince,5.3,0.048,33.1,1.4,0.296,109,20.4,2,13.2,1.2,12.7
-1,Tayshaun Prince,4.4,0.065,32.1,1.2,0.417,108,16.8,1.7,12.1,1.5,10
-1,Tayshaun Prince,2.6,0.038,25.6,0.4,0.345,108,13.3,1.7,8.9,-0.2,6.5
-1,Tayshaun Prince,3.1,0.086,24.1,0.8,0.339,107,15,2,10.3,1.3,6.9
-1,Tayshaun Prince,1.3,0.014,19,0.2,0.375,113,8.1,2.1,7,0.1,3
-1,Nikola Pekovic,2.1,0.035,13.6,1.3,0.435,111,19.4,10.2,4.8,0.2,4
-1,Nikola Pekovic,5.4,0.17,26.9,3,0.373,107,21.9,4,4.6,3.6,9.7
-1,Nikola Pekovic,6.2,0.163,31.6,3.9,0.344,106,22.5,3.8,4.9,4.6,12
-1,Nikola Pekovic,7,0.169,30.8,3.4,0.436,108,22.9,3.8,5.2,4.3,13
-1,Nikola Pekovic,4.5,0.069,26.3,3.5,0.307,112,23.1,3.7,5.7,0.9,10.6
-1,Nikola Pekovic,1.6,-0.022,13,1.3,0.3,115,19.5,7.1,10.7,-0.1,4.2
-1,Adreian Payne,2.8,-0.033,23.1,0.9,0.4,112,17,6.1,6.4,-0.7,6.9
-1,Adreian Payne,1,-0.047,9.3,0.3,0.258,108,17.7,8,8.9,-0.9,2.8
-1,Shabazz Muhammad,1.5,0.053,7.8,0.7,0.486,109,23.1,4.1,3.4,0.1,3.4
-1,Shabazz Muhammad,5.1,0.11,22.8,2.7,0.448,115,25.3,2.9,9.6,2.1,10.4
-1,Shabazz Muhammad,3.9,0.077,20.5,2.3,0.418,114,22.8,2.8,5.2,2.6,8.3
-1,Andre Miller,4.9,0.134,30.5,3.9,0.421,108,23.8,3.7,30.3,4.6,11.1
-1,Andre Miller,4.8,0.127,32.7,3.1,0.346,108,20.6,3.5,35.7,4.6,10.4
-1,Andre Miller,3.7,0.078,27.4,2.1,0.397,108,19.8,3.7,36.5,1.9,8.4
-1,Andre Miller,3.7,0.12,26.2,2,0.338,109,17.9,3.7,32.2,3.9,7.7
-1,Andre Miller,1.8,0.108,16.9,1,0.461,108,14.5,3.8,29.2,1.4,4
-1,Andre Miller,1.8,0.084,15.5,0.7,0.579,109,15.3,4.2,34.5,1.4,3.6
-1,Kevin Martin,6.9,0.175,32.5,7.4,0.377,111,29.6,3,13,8,15.8
-1,Kevin Martin,5.6,0.125,31.6,4,0.356,109,24.7,2.9,14.5,2.7,13.4
-1,Kevin Martin,4.5,0.157,27.7,2.8,0.333,107,21,3.3,7.9,5,10.1
-1,Kevin Martin,6.5,0.117,32,4.5,0.406,109,25,2.8,9.2,3.8,15
-1,Kevin Martin,6.8,0.069,33.4,4.4,0.343,115,26.6,3,12.5,2,16
-1,Kevin Martin,2.8,0.054,19.9,2.8,0.34,111,22.6,3.8,8.2,0.7,7.6
-1,Zach LaVine,3.7,-0.018,24.7,1.9,0.316,114,22,4.2,24,-0.7,8.8
-1,Zach LaVine,5.3,0.054,28,2,0.349,112,23.5,4.2,18.6,1.9,11.7
-1,Tyus Jones,1.5,0.027,15.5,0.8,0.389,111,16.1,2.9,27.7,0,4.2
1,Kevin Garnett,8.2,0.242,38.9,5.2,0.409,98,25.5,3.8,20.2,9,15.7
-1,Kevin Garnett,8.4,0.171,39.4,5.5,0.441,101,27.4,3.2,19.5,5.7,17.6
1,Kevin Garnett,7.5,0.265,32.8,3.8,0.417,94,25.5,3.7,19.9,6.6,13.9
-1,Kevin Garnett,6.9,0.193,31.1,1.9,0.305,98,23.4,3.8,14.7,3,13
-1,Kevin Garnett,5.8,0.171,29.9,2.7,0.39,101,22.1,4.3,15.7,3.6,11.2
-1,Kevin Garnett,6.1,0.194,31.3,2.6,0.5,95,22.3,3.5,13.5,3.4,11.6
-1,Gorgui Dieng,1.9,0.129,13.6,1,0.29,100,16.8,6.5,7.2,0.7,3.8
-1,Gorgui Dieng,3.5,0.108,30,2.6,0.347,108,15,4.4,10.5,3.4,7
-1,Gorgui Dieng,3.8,0.127,27.1,2.5,0.395,106,16.7,5,10.1,3.4,7.1
-1,Nemanja Bjelica,1.8,0.087,17.9,0.7,0.344,110,12.8,7.2,11.4,1.4,3.9
-1,Sonny Weems,3.9,-0.013,23.9,1.2,0.415,116,20.3,3.2,11.6,-0.4,8.7
-1,Sonny Weems,1,-0.053,11.6,0.2,0.385,113,13.5,4.6,14.2,-0.7,2.6
-1,T.J. Warren,2.8,0.085,15.4,0.4,0.464,109,17.8,4.1,6.6,0.7,5.4
-1,T.J. Warren,4.7,0.101,22.8,1,0.438,110,19.9,4.3,7.2,1.7,9.4
-1,P.J. Tucker,2.7,0.074,24.2,0.8,0.347,109,12.8,3.9,8.6,1.8,5.6
-1,P.J. Tucker,3.3,0.117,30.7,1.9,0.377,106,14.2,4.1,8.1,3.3,7.6
-1,P.J. Tucker,3.3,0.098,30.6,1.3,0.345,105,13.9,3.7,7.4,2.2,7.6
-1,P.J. Tucker,2.9,0.066,31,1.3,0.35,109,12.7,3.9,10.2,1.5,7.1
-1,Mirza Teletovic,1.3,0.087,9.4,0.2,0.316,107,19.4,5.7,7.7,0.5,3.5
-1,Mirza Teletovic,3.1,0.094,19.4,0.6,0.442,109,20.5,5.4,7.1,1.6,7.3
-1,Mirza Teletovic,3.1,0.026,22.3,0.8,0.424,107,20.1,4.3,8.1,-0.3,8
-1,Mirza Teletovic,4.2,0.109,21.3,1.5,0.413,110,23.4,4.6,9.1,2.9,9.8
-1,Ronnie Price,1.3,-0.048,12.2,0.5,0.111,110,18,7.8,11.7,-1.2,3.6
-1,Ronnie Price,1.4,0.008,14.4,0.6,0.25,105,16.4,7.2,18.7,-0.4,3.6
-1,Ronnie Price,1,-0.017,13.1,0.4,0.375,109,14.8,6.3,21,-0.5,3.1
-1,Ronnie Price,0.9,-0.007,12.2,0.3,0.6,106,15,6.8,25.6,-0.5,3
-1,Ronnie Price,1.8,0.036,22.8,0.8,0.2,109,13.4,6.1,24.4,0.2,5.2
-1,Ronnie Price,1.9,0.056,19.5,0.5,0.278,108,13.7,6.5,17.9,0.4,4.9
-1,Phil Pressey,1,0.005,15.1,0.4,0.174,107,14.1,4.4,30.8,-1,3.4
-1,Phil Pressey,1.3,0.06,12,0.7,0.364,104,17.3,4.5,28,0,3.5
-1,Phil Pressey,1.3,-0.017,12.3,0.6,0.111,107,18.7,4.8,40.7,-0.4,3.4
-1,Markieff Morris,2.8,0.059,19.5,1.2,0.362,104,20.4,7.6,8.2,0.1,6.9
-1,Markieff Morris,3.2,0.044,22.4,1.1,0.25,106,19.7,5.8,9.4,-0.2,8
-1,Markieff Morris,5.1,0.143,26.6,3.2,0.401,106,23.2,5.4,10.9,4,10.4
-1,Markieff Morris,6.2,0.085,31.5,2.2,0.436,105,23.3,4.7,12.4,1.8,13.4
-1,Markieff Morris,4.8,0.015,25.5,1.7,0.353,106,24.2,5.5,12.7,-1.2,11.2
-1,Jon Leuer,2.1,0.122,12.1,0.5,0.368,105,17.6,6.2,7.3,0.9,4.2
-1,Jon Leuer,0.9,0.057,6.7,0.2,0.625,106,15.9,6,6.8,0,1.9
-1,Jon Leuer,2.5,0.149,13.1,0.8,0.479,103,21.1,5.2,5.2,1.1,5
-1,Jon Leuer,1.9,0.078,13.1,0.6,0.256,102,18.6,5.4,8.8,0.2,4.3
-1,Jon Leuer,3.3,0.103,18.7,1.1,0.345,106,19.8,4.9,9.6,1.4,7
-1,Alex Len,0.8,0.024,8.6,0.5,0.375,106,14.3,9.4,1.6,-0.2,1.9
-1,Alex Len,2.6,0.107,22,1.1,0.293,103,13.7,7,3.1,1.2,5.1
-1,Alex Len,3.4,0.035,23.3,2.2,0.279,107,20.4,6.2,8.5,-0.5,8
-1,Brandon Knight,4.8,0.029,32.3,1.6,0.331,109,21.7,3.9,20.8,0.3,11.7
-1,Brandon Knight,4.8,0.022,31.5,2.2,0.294,111,22.8,3.5,21.3,0.3,11.7
-1,Brandon Knight,6.4,0.055,33.3,3.6,0.371,114,26.8,3.2,26.6,2.4,15.2
-1,Brandon Knight,6,0.106,32.3,3.1,0.284,104,25.9,2.8,27.4,2,14.1
-1,Brandon Knight,7.1,0.043,36,3,0.407,111,26.2,3.2,24.4,0.7,17.2
-1,Orlando Johnson,1.4,0.115,12.1,0.5,0.364,102,16.4,4.4,12.5,0.5,3.5
-1,Orlando Johnson,0.8,0.008,8.7,0.4,0.32,104,16.2,3.4,7.7,-0.5,2.5
-1,Orlando Johnson,1.3,-0.087,14.4,0.9,0.333,110,17.8,4.4,2.7,-0.2,4.9
-1,John Jenkins,2.1,0.091,14.8,1,0.381,109,18.7,2.1,9.8,1.1,4.8
-1,John Jenkins,1.2,-0.043,12.2,0.3,0.333,111,15.8,3.5,10.4,-0.2,3.2
-1,John Jenkins,2,0.147,12.4,0.7,0,105,17.8,2.6,7,0.6,4.1
-1,John Jenkins,1.7,0.022,11.2,0.5,0.368,112,18.1,2.3,11.7,0,3.7
-1,Cory Jefferson,1.5,0.071,10.6,0.6,0.389,106,18.1,5.9,4.8,0.2,3.3
-1,Cory Jefferson,1.1,0.07,6.3,0.5,0,110,21,7.8,0,0,2.8
-1,Kris Humphries,4.1,0.125,27.9,1.7,0.389,105,17.3,4.4,7,2.7,7.9
-1,Kris Humphries,5.2,0.118,34.9,3.4,0.371,106,19.3,4.3,7.4,3.6,10.8
-1,Kris Humphries,2.1,0.109,18.3,1.5,0.353,105,16.3,5.8,4.3,1.4,4.8
-1,Kris Humphries,3.3,0.143,19.9,1.7,0.4,105,19,5.1,8.2,2.3,6.7
-1,Kris Humphries,3.3,0.134,21,1.4,0.265,101,18.3,5,6.7,1.6,7
-1,Kris Humphries,2.3,0.093,15.8,1.3,0.216,104,19.5,5.5,6.6,0.5,5.6
-1,Archie Goodwin,1.5,0.018,10.3,0.7,0.357,107,19.4,4.2,5.7,-0.3,3.2
-1,Archie Goodwin,1.9,0.014,13,1.5,0.2,108,23.4,5.1,12.6,-0.2,4.9
-1,Archie Goodwin,3.1,0.004,19.5,2.3,0.145,111,23.2,3.7,17.2,-0.4,7.4
-1,Bryce Cotton,1.9,0.067,10.6,1,0.538,109,25.6,2,17,0.1,4.6
-1,Bryce Cotton,0.5,-0.168,4.9,0,0.5,109,16.5,2.5,10.8,-0.2,1.3
-1,Tyson Chandler,3.6,0.218,27.8,2.9,0.429,102,14.2,6.1,2.4,5.8,5.5
-1,Tyson Chandler,3.9,0.22,33.2,3.5,0.389,99,13,4.6,4.3,5.8,5.7
1,Tyson Chandler,3.9,0.207,32.8,2.7,0.4,104,13,4.6,4.5,6.7,6.1
-1,Tyson Chandler,3.5,0.143,30.2,1.8,0.225,106,12.9,4.6,5.5,3.1,5.9
-1,Tyson Chandler,3.9,0.216,30.5,2.5,0.237,103,12.8,3.7,5.3,7.2,5.9
-1,Tyson Chandler,2.8,0.112,24.5,1.6,0.333,107,12.7,4.4,6,2.1,4.8
-1,Chase Budinger,3.6,0.095,22.3,1.5,0.378,110,19.9,3.3,11.5,2.2,8.4
-1,Chase Budinger,3.6,0.111,22.4,0.9,0.302,107,19.5,2.6,9.3,2,8.1
-1,Chase Budinger,3.4,0.066,22.1,1.4,0.313,107,20.5,3,8.3,0.3,8.3
-1,Chase Budinger,2.4,0.059,18.3,0.8,0.318,109,16.7,3.8,6.2,0.3,6.2
-1,Chase Budinger,2.5,0.049,19.2,1,0.358,113,16.3,2.8,8,1.1,5.8
-1,Chase Budinger,1.6,0.073,14.1,0.6,0.324,106,14.5,3.3,10.2,0.4,3.6
-1,Lorenzo Brown,1,-0.068,8.6,0.3,0.5,109,20.4,4.1,27.5,-0.5,3.3
-1,Lorenzo Brown,1.8,0.025,18.9,0.4,0.438,111,12.9,4.5,24.9,0.1,4.2
-1,Lorenzo Brown,1,-0.157,7.6,0.4,0.5,108,24.9,3.2,28,-0.3,3.1
-1,Devin Booker,4.8,0.043,27.7,2.8,0.411,112,23,5.2,15.8,1.2,11.4
-1,Eric Bledsoe,2.5,0.008,22.7,1.2,0.333,108,17.9,3.7,24.2,-1.3,6
-1,Eric Bledsoe,1.2,0.022,11.6,0.7,0.188,102,19.1,6.7,21.6,-0.4,3.2
-1,Eric Bledsoe,3.3,0.115,20.4,1.4,0.438,101,22.5,3.8,23.5,1.1,7.5
-1,Eric Bledsoe,6.2,0.14,32.9,4.3,0.382,106,24.9,3.5,27,2.6,12.9
-1,Eric Bledsoe,5.8,0.119,34.6,4.4,0.318,106,23.7,3.4,27.9,4.1,12.9
-1,Eric Bledsoe,7.2,0.116,34.2,4.5,0.367,107,27.2,3.5,31.8,1.6,15.9
-1,Metta World Peace,4,0.098,33.8,1.7,0.325,105,16.2,3.3,13.3,1.8,9.6
-1,Metta World Peace,3.2,0.088,29.4,1.1,0.283,105,15.3,4,10.7,1.2,8
-1,Metta World Peace,2.9,0.073,26.9,1.1,0.256,105,15.6,4.2,12.5,0.9,7.3
-1,Metta World Peace,4.4,0.086,33.7,1.7,0.318,106,17.5,4,6.9,1.9,11
-1,Metta World Peace,1.9,0.032,13.4,0.3,0.211,106,20,6,7.1,-0.2,4.9
-1,Lou Williams,4.3,0.141,23.3,3.9,0.311,108,27.8,3.8,24.1,3.5,10.6
-1,Lou Williams,5,0.174,26.3,3.7,0.344,102,27.4,2.9,22.4,3.9,12.2
-1,Lou Williams,4.8,0.103,28.7,2.7,0.255,107,23.6,2.5,20.4,1.4,11.4
-1,Lou Williams,3.3,0.087,24.1,2.5,0.471,109,20.9,2.3,22.9,1.6,8.2
-1,Lou Williams,4.7,0.157,25.2,4.3,0.483,109,27,2.6,13.6,5.4,11.6
-1,Lou Williams,4.2,0.119,28.5,5.3,0.437,114,22.8,2.8,15.1,4.5,10.3
-1,Robert Sacre,0.6,-0.024,6.3,0.2,0.316,108,13.8,9.5,4.3,-0.2,1.5
-1,Robert Sacre,2.2,0.061,16.8,1,0.434,110,15.5,6,7,0.7,4.6
-1,Robert Sacre,1.9,0.035,16.9,0.8,0.348,110,14.8,5.5,7.4,0.3,4.6
-1,Robert Sacre,1.2,0.04,12.8,1,0.143,113,14.3,6.7,6.9,0.2,3
-1,D'Angelo Russell,4.9,0.001,28.2,1.8,0.463,112,24.1,3.2,21.2,-0.7,12
-1,Julius Randle,1,-0.276,14,0,1,119,15.5,3.6,0,-0.1,3
-1,Julius Randle,4.4,0.035,28.2,2.4,0.362,108,21.2,5.3,11,-0.3,10.3
-1,Larry Nance Jr.,2.5,0.083,20.1,0.5,0.467,109,12.6,4.9,5.7,1.3,4.8
-1,Ryan Kelly,2.7,0.081,22.2,1.9,0.393,111,15.9,5.5,10.7,1.5,6.3
-1,Ryan Kelly,2,0.027,23.7,1.5,0.205,112,14,4.9,10.9,0.4,5.9
-1,Ryan Kelly,1.5,0.005,13.1,1,0.393,109,17.9,4.2,6.9,-0.3,4.1
-1,Marcelo Huertas,1.8,-0.006,16.4,0.5,0.477,114,16.3,4.4,33.9,-0.2,4.3
-1,Roy Hibbert,5.1,0.077,27.7,2.5,0.4,104,23.6,5.8,12.8,0.3,11
1,Roy Hibbert,5.1,0.154,29.8,2.6,0.51,101,21.1,5.3,9.9,3.2,10.3
-1,Roy Hibbert,4.9,0.129,28.7,2.1,0.423,97,22.5,6.5,8.9,1.3,10.9
1,Roy Hibbert,4.1,0.108,29.7,2.6,0.417,98,19.4,5.8,6.2,0.5,9.3
-1,Roy Hibbert,4.2,0.105,25.3,2.2,0.443,101,21.3,5.8,7.4,1,9.3
-1,Roy Hibbert,2.2,0.056,23.2,1.4,0.341,110,12.9,6.7,8,1.1,5.1
-1,Jordan Clarkson,4.5,0.078,25,2.2,0.324,112,23,3.8,23.8,2,10.1
-1,Jordan Clarkson,6,0.039,32.3,2.1,0.477,114,22.8,3.3,13.8,1.7,13.9
1,Kobe Bryant,10.6,0.199,40.8,8.7,0.49,109,33.6,3.4,25.5,10.8,22.8
1,Kobe Bryant,9.5,0.208,38.9,7.6,0.434,105,31.4,3.6,23.9,9.5,20.6
1,Kobe Bryant,9.8,0.206,36.1,5.9,0.462,106,32.2,3.3,23.8,8.6,20.9
1,Kobe Bryant,9.8,0.16,38.8,6,0.556,104,32.3,3.4,23.8,5.4,21.5
1,Kobe Bryant,9,0.178,33.9,5.9,0.38,105,35.1,3.3,26.7,6.8,20
1,Kobe Bryant,9.9,0.132,38.5,6.6,0.398,106,35.7,2.5,23.7,4.2,23
-1,Anthony Brown,1.3,-0.024,20.7,0.6,0.125,114,11,2.9,4.8,-0.4,4.3
-1,Tarik Black,2.5,0.124,19,1,0.478,108,13.8,6.7,5.6,2.2,4.3
-1,Tarik Black,1.5,0.072,12.7,0.5,0.32,108,12.9,7.9,5.2,0.3,2.7
-1,Brandon Bass,4.4,0.153,26.1,2.5,0.388,103,19.8,4.2,5,3.2,8.5
