,Draft_Yr,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_Perc,3P_Perc,FT_Perc,MP_per_G,PTS_per_G,TRB_per_G,AST_per_G,WS,WS_per_48,BPM,VORP,id
0,2002,1,HOU,Yao Ming,,8,486,15818,9247,4494,769,0.524,0.2,0.833,32.5,19.0,9.2,1.6,65.9,0.2,2.3,17.0,Y20021
1,2002,2,CHI,Jay Williams,Duke University,1,75,1961,714,195,350,0.39899999999999997,0.322,0.64,26.1,9.5,2.6,4.7,0.8,0.02,-2.2,-0.1,J20022
2,2002,3,GSW,Mike Dunleavy,Duke University,14,933,26499,10773,4096,2135,0.441,0.376,0.8029999999999999,28.4,11.5,4.4,2.3,57.0,0.10300000000000001,0.4,15.9,M20023
3,2002,4,MEM,Drew Gooden,University of Kansas,14,790,20127,8653,5618,896,0.462,0.257,0.76,25.5,11.0,7.1,1.1,43.9,0.105,-1.5,2.3,D20024
4,2002,5,DEN,Nikoloz Tskitishvili,,4,172,1946,507,307,114,0.304,0.235,0.73,11.3,2.9,1.8,0.7,-1.6,-0.039,-6.3,-2.1,N20025
5,2002,6,CLE,Dajuan Wagner,University of Memphis,4,103,2202,964,142,195,0.366,0.321,0.77,21.4,9.4,1.4,1.9,0.0,0.0,-5.6,-2.0,D20026
6,2002,7,NYK,Nene Hilario,,14,804,22735,9809,5247,1583,0.544,0.10300000000000001,0.665,28.3,12.2,6.5,2.0,65.2,0.138,2.1,23.4,N20027
7,2002,8,LAC,Chris Wilcox,University of Maryland,11,628,12474,5150,3076,455,0.541,0.0,0.643,19.9,8.2,4.9,0.7,26.9,0.10300000000000001,-1.6,1.2,C20028
8,2002,9,PHO,Amar'e Stoudemire,,14,846,26254,15994,6632,1050,0.537,0.23600000000000002,0.7609999999999999,31.0,18.9,7.8,1.2,92.5,0.16899999999999998,0.5,16.8,A20029
9,2002,10,MIA,Caron Butler,University of Connecticut,14,881,28333,12430,4387,2007,0.434,0.348,0.847,32.2,14.1,5.0,2.3,50.9,0.086,0.2,15.9,C200210
10,2002,11,WAS,Jared Jeffries,Indiana University,11,629,13579,3003,2563,798,0.426,0.25,0.583,21.6,4.8,4.1,1.3,13.1,0.046,-0.9,3.8,J200211
11,2002,12,LAC,Melvin Ely,"California State University, Fresno",9,375,6005,1992,1215,261,0.46,0.0,0.625,16.0,5.3,3.2,0.7,4.0,0.032,-3.6,-2.4,M200212
12,2002,13,MIL,Marcus Haislip,University of Tennessee,4,89,854,311,131,16,0.43700000000000006,0.35,0.659,9.6,3.5,1.5,0.2,0.5,0.026000000000000002,-6.2,-0.9,M200213
13,2002,14,IND,Fred Jones,University of Oregon,7,430,10299,3206,958,990,0.41100000000000003,0.353,0.809,24.0,7.5,2.2,2.3,16.5,0.077,-0.9,2.8,F200214
14,2002,15,HOU,Bostjan Nachbar,,6,317,5628,2252,836,283,0.406,0.375,0.784,17.8,7.1,2.6,0.9,8.7,0.07400000000000001,-2.3,-0.4,B200215
15,2002,16,PHI,Jiri Welsch,,4,247,4596,1519,602,375,0.40299999999999997,0.34299999999999997,0.752,18.6,6.1,2.4,1.5,5.7,0.059000000000000004,-2.1,-0.1,J200216
16,2002,17,WAS,Juan Dixon,University of Maryland,7,436,8509,3678,816,775,0.413,0.341,0.833,19.5,8.4,1.9,1.8,6.1,0.034,-3.0,-2.1,J200217
17,2002,18,ORL,Curtis Borchardt,Stanford University,2,83,1117,258,278,64,0.42100000000000004,0.0,0.742,13.5,3.1,3.3,0.8,1.0,0.040999999999999995,-2.4,-0.1,C200218
18,2002,19,UTA,Ryan Humphrey,University of Notre Dame,3,85,772,197,189,18,0.344,0.0,0.539,9.1,2.3,2.2,0.2,-0.4,-0.027000000000000003,-7.6,-1.1,R200219
19,2002,20,TOR,Kareem Rush,University of Missouri,7,346,5956,2213,572,353,0.4,0.358,0.703,17.2,6.4,1.7,1.0,1.7,0.013000000000000001,-4.1,-3.2,K200220
20,2002,21,POR,Qyntel Woods,Northeast Mississippi Community College,4,167,2060,691,385,105,0.452,0.35700000000000004,0.603,12.3,4.1,2.3,0.6,1.4,0.032,-3.0,-0.5,Q200221
21,2002,22,PHO,Casey Jacobsen,Stanford University,4,287,5320,1488,516,304,0.39299999999999996,0.35200000000000004,0.769,18.5,5.2,1.8,1.1,6.2,0.055999999999999994,-2.3,-0.4,C200222
22,2002,23,DET,Tayshaun Prince,University of Kentucky,14,1017,31576,11272,4332,2406,0.455,0.36700000000000005,0.7559999999999999,31.0,11.1,4.3,2.4,63.1,0.096,0.1,16.6,T200223
23,2002,24,NJN,Nenad Krstic,,7,419,10547,4210,2261,346,0.494,0.14300000000000002,0.73,25.2,10.0,5.4,0.8,21.5,0.098,-2.6,-1.5,N200224
24,2002,25,DEN,Frank Williams,University of Illinois at Urbana-Champaign,3,86,952,253,77,166,0.35200000000000004,0.3,0.833,11.1,2.9,0.9,1.9,0.1,0.003,-5.0,-0.7,F200225
25,2002,26,SAS,John Salmons,University of Miami,13,895,23672,8292,2603,2183,0.431,0.366,0.799,26.4,9.3,2.9,2.4,33.9,0.069,-1.0,5.8,J200226
26,2002,27,LAL,Chris Jefferies,"California State University, Fresno",2,72,861,281,88,29,0.38299999999999995,0.365,0.667,12.0,3.9,1.2,0.4,-0.5,-0.03,-6.3,-0.9,C200227
27,2002,28,SAC,Dan Dickau,Gonzaga University,6,300,4617,1745,405,752,0.401,0.341,0.831,15.4,5.8,1.4,2.5,5.9,0.061,-2.3,-0.4,D200228
30,2002,29,GSW,Steve Logan,University of Cincinnati,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S200229
31,2002,30,CHI,Roger Mason,University of Virginia,10,518,9147,3289,897,677,0.408,0.38299999999999995,0.866,17.7,6.3,1.7,1.3,13.0,0.068,-1.8,0.5,R200230
32,2002,31,MEM,Robert Archibald,University of Illinois at Urbana-Champaign,2,44,328,51,69,16,0.28300000000000003,0.0,0.429,7.5,1.2,1.6,0.4,0.0,-0.004,-5.0,-0.2,R200231
33,2002,32,DEN,Vincent Yarbrough,University of Tennessee,1,59,1381,406,162,130,0.39299999999999996,0.26899999999999996,0.79,23.4,6.9,2.7,2.2,1.0,0.035,-2.4,-0.1,V200232
34,2002,33,MIL,Dan Gadzuric,"University of California, Los Angeles",10,527,7793,2465,2326,196,0.5,0.0,0.498,14.8,4.7,4.4,0.4,15.8,0.09699999999999999,-1.3,1.3,D200233
35,2002,34,CLE,Carlos Boozer,Duke University,13,861,26901,13976,8192,1928,0.521,0.071,0.722,31.2,16.2,9.5,2.2,80.3,0.14300000000000002,1.2,22.1,C200234
36,2002,35,NYK,Milos Vujanic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M200235
37,2002,36,ATL,David Andersen,,2,103,1264,501,292,57,0.44,0.34700000000000003,0.674,12.3,4.9,2.8,0.6,1.5,0.059000000000000004,-4.2,-0.7,D200236
38,2002,37,HOU,Tito Maddox,"California State University, Fresno",1,9,35,11,7,5,0.25,0.0,0.625,3.9,1.2,0.8,0.6,0.0,-0.011000000000000001,-2.2,0.0,T200237
39,2002,38,WAS,Rod Grizzard,University of Alabama,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R200238
40,2002,39,WAS,Juan Carlos Navarro,,1,82,2117,896,210,177,0.402,0.361,0.8490000000000001,25.8,10.9,2.6,2.2,1.4,0.031,-2.3,-0.1,J200239
41,2002,40,LAC,Mario Kasun,,2,73,569,198,188,11,0.467,0.0,0.636,7.8,2.7,2.6,0.2,0.8,0.069,-5.9,-0.6,M200240
42,2002,41,MIL,Ronald Murray,Shaw University,8,487,11077,4817,1006,1096,0.414,0.304,0.725,22.7,9.9,2.1,2.3,8.5,0.037000000000000005,-2.9,-2.6,R200241
43,2002,42,POR,Jason Jennings,Arkansas State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J200242
44,2002,43,CHI,Lonny Baxter,University of Maryland,4,162,1884,637,477,40,0.466,0.2,0.657,11.6,3.9,2.9,0.2,2.9,0.075,-5.1,-1.5,L200243
45,2002,44,PHI,Sam Clancy,University of Southern California,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S200244
46,2002,45,MEM,Matt Barnes,"University of California, Los Angeles",13,855,20190,7062,3897,1496,0.44,0.335,0.742,23.6,8.3,4.6,1.7,40.8,0.09699999999999999,1.1,16.1,M200245
47,2002,46,UTA,Jamal Sampson,University of California,5,72,631,142,242,26,0.491,0.0,0.537,8.8,2.0,3.4,0.4,1.4,0.106,-2.1,0.0,J200246
48,2002,47,MIL,Chris Owens,University of Texas at Austin,1,1,6,4,1,0,0.667,0.0,0.0,6.0,4.0,1.0,0.0,0.0,-0.032,-10.7,0.0,C200247
49,2002,48,SEA,Peter Fehse,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P200248
50,2002,49,BOS,Darius Songaila,Wake Forest University,8,495,9229,3415,1689,589,0.499,0.158,0.8440000000000001,18.6,6.9,3.4,1.2,15.9,0.083,-1.7,0.7,D200249
51,2002,50,POR,Federico Kammerichs,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F200250
52,2002,51,MIN,Marcus Taylor,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M200251
53,2002,52,MIA,Rasual Butler,La Salle University,13,809,17219,6092,1934,658,0.40299999999999997,0.36200000000000004,0.747,21.3,7.5,2.4,0.8,20.8,0.057999999999999996,-2.1,-0.4,R200252
54,2002,53,NJN,Tamar Slay,Marshall University,3,66,517,173,70,31,0.361,0.265,0.5379999999999999,7.8,2.6,1.1,0.5,-0.3,-0.028999999999999998,-6.0,-0.5,T200253
55,2002,54,DAL,Mladen Sekularac,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M200254
56,2002,55,SAS,Luis Scola,,9,707,18540,8698,4802,1157,0.493,0.33899999999999997,0.742,26.2,12.3,6.8,1.6,44.9,0.11599999999999999,-0.5,7.2,L200255
57,2002,56,SAS,Randy Holcomb,San Diego State University,1,4,11,2,1,0,1.0,0.0,0.0,2.8,0.5,0.3,0.0,0.0,0.15,-1.8,0.0,R200256
58,2002,57,SAC,Corsley Edwards,Central Connecticut State University,1,10,110,27,25,3,0.32299999999999995,0.0,0.583,11.0,2.7,2.5,0.3,0.1,0.026000000000000002,-5.2,-0.1,C200257
59,2003,1,CLE,LeBron James,,13,987,38478,26833,7067,6815,0.498,0.34,0.7440000000000001,39.0,27.2,7.2,6.9,192.5,0.24,9.2,108.6,L20031
60,2003,2,DET,Darko Milicic,,10,468,8638,2813,1971,405,0.46,0.0,0.574,18.5,6.0,4.2,0.9,7.1,0.04,-1.6,0.8,D20032
61,2003,3,DEN,Carmelo Anthony,Syracuse University,13,902,32796,22497,5993,2844,0.45299999999999996,0.344,0.812,36.4,24.9,6.6,3.2,92.3,0.135,1.5,28.6,C20033
62,2003,4,TOR,Chris Bosh,Georgia Institute of Technology,13,893,31936,17189,7592,1795,0.494,0.335,0.799,35.8,19.2,8.5,2.0,106.0,0.159,1.4,27.5,C20034
63,2003,5,MIA,Dwyane Wade,Marquette University,13,855,30560,20221,4126,4944,0.488,0.284,0.767,35.7,23.7,4.8,5.8,113.8,0.179,5.3,56.4,D20035
64,2003,6,LAC,Chris Kaman,Central Michigan University,13,735,19642,8208,5582,921,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2.0,0.0,C20036
65,2003,7,CHI,Kirk Hinrich,University of Kansas,13,879,27015,9594,2576,4245,0.41100000000000003,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.09300000000000001,0.2,14.7,K20037
66,2003,8,MIL,T.J. Ford,University of Texas at Austin,8,429,11882,4797,1331,2495,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.8,3.6,T20038
67,2003,9,NYK,Mike Sweetney,Georgetown University,4,233,3610,1516,1045,145,0.485,0.0,0.6890000000000001,15.5,6.5,4.5,0.6,7.8,0.10300000000000001,-2.1,-0.1,M20039
68,2003,10,WAS,Jarvis Hayes,University of Georgia,7,427,9898,3553,1330,459,0.415,0.35600000000000004,0.7979999999999999,23.2,8.3,3.1,1.1,10.2,0.049,-2.9,-2.2,J200310
69,2003,11,GSW,Mickael Pietrus,,10,557,11950,4629,1723,445,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.4,M200311
70,2003,12,SEA,Nick Collison,University of Kansas,12,875,18400,5295,4650,923,0.532,0.21,0.727,21.0,6.1,5.3,1.1,44.0,0.115,0.5,11.4,N200312
71,2003,13,MEM,Marcus Banks,"University of Nevada, Las Vegas",8,348,5571,2061,519,728,0.43200000000000005,0.327,0.768,16.0,5.9,1.5,2.1,6.6,0.057,-2.4,-0.6,M200313
72,2003,14,SEA,Luke Ridnour,University of Oregon,12,830,21623,7740,1877,3713,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36.0,0.08,-0.9,5.8,L200314
73,2003,15,ORL,Reece Gaines,University of Louisville,3,71,605,123,53,50,0.324,0.26899999999999996,0.606,8.5,1.7,0.7,0.7,-0.6,-0.049,-7.7,-0.9,R200315
74,2003,16,BOS,Troy Bell,Boston College,1,6,34,11,4,4,0.222,0.0,1.0,5.7,1.8,0.7,0.7,-0.2,-0.326,-14.4,-0.1,T200316
75,2003,17,PHO,Zarko Cabarkapa,,3,150,1550,640,312,85,0.42700000000000005,0.273,0.733,10.3,4.3,2.1,0.6,1.1,0.035,-5.2,-1.3,Z200317
76,2003,18,NOH,David West,Xavier University,13,893,27291,13223,6149,1984,0.49200000000000005,0.256,0.8190000000000001,30.6,14.8,6.9,2.2,79.7,0.14,1.4,23.6,D200318
77,2003,19,UTA,Sasha Pavlovic,,10,567,8888,2787,1000,517,0.40399999999999997,0.34600000000000003,0.6729999999999999,15.7,4.9,1.8,0.9,7.0,0.038,-3.4,-3.2,S200319
78,2003,20,BOS,Dahntay Jones,Duke University,12,623,9787,3344,1080,528,0.439,0.331,0.7509999999999999,15.7,5.4,1.7,0.8,9.9,0.048,-3.6,-4.1,D200320
79,2003,21,ATL,Boris Diaw,,13,991,27485,8801,4476,3514,0.496,0.342,0.716,27.7,8.9,4.5,3.5,50.5,0.08800000000000001,0.9,19.8,B200321
80,2003,22,NJN,Zoran Planinic,,3,148,1584,561,198,165,0.405,0.289,0.677,10.7,3.8,1.3,1.1,1.5,0.046,-4.2,-0.9,Z200322
81,2003,23,POR,Travis Outlaw,,11,622,13026,5273,1974,514,0.423,0.337,0.7440000000000001,20.9,8.5,3.2,0.8,16.5,0.061,-2.3,-0.9,T200323
82,2003,24,LAL,Brian Cook,University of Illinois at Urbana-Champaign,9,421,5649,2312,1115,252,0.439,0.382,0.7829999999999999,13.4,5.5,2.6,0.6,10.2,0.086,-2.4,-0.6,B200324
83,2003,25,DET,Carlos Delfino,,8,507,11580,4115,1815,887,0.401,0.365,0.758,22.8,8.1,3.6,1.7,22.5,0.09300000000000001,0.8,8.1,C200325
84,2003,26,MIN,Ndudi Ebi,,2,19,86,40,19,4,0.486,0.0,0.462,4.5,2.1,1.0,0.2,0.1,0.051,-5.4,-0.1,N200326
85,2003,27,MEM,Kendrick Perkins,,13,781,17147,4211,4531,811,0.53,0.0,0.594,22.0,5.4,5.8,1.0,27.9,0.078,-0.4,7.0,K200327
86,2003,28,SAS,Leandro Barbosa,,13,783,17423,8616,1616,1694,0.46,0.38799999999999996,0.8190000000000001,22.3,11.0,2.1,2.2,36.8,0.10099999999999999,-0.2,7.9,L200328
87,2003,29,DAL,Josh Howard,Wake Forest University,10,507,15350,7270,2886,817,0.44799999999999995,0.332,0.77,30.3,14.3,5.7,1.6,38.0,0.11900000000000001,0.6,10.3,J200329
90,2003,30,NYK,Maciej Lampe,,3,64,632,215,142,22,0.40700000000000003,0.25,0.6759999999999999,9.9,3.4,2.2,0.3,-0.2,-0.013999999999999999,-8.7,-1.1,M200330
91,2003,31,CLE,Jason Kapono,"University of California, Los Angeles",9,509,9068,3398,844,417,0.442,0.434,0.835,17.8,6.7,1.7,0.8,10.3,0.055,-3.0,-2.3,J200331
92,2003,32,LAL,Luke Walton,University of Arizona,10,564,9685,2649,1588,1317,0.429,0.326,0.715,17.2,4.7,2.8,2.3,13.5,0.067,-1.2,1.9,L200332
93,2003,33,MIA,Jerome Beasley,University of North Dakota,1,2,5,2,1,0,0.33299999999999996,0.0,0.0,2.5,1.0,0.5,0.0,0.0,-0.11699999999999999,-22.4,0.0,J200333
94,2003,34,LAC,Sofoklis Schortsanitis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S200334
95,2003,35,MIL,Szymon Szewczyk,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S200335
96,2003,36,CHI,Mario Austin,Mississippi State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M200336
97,2003,37,ATL,Travis Hansen,Brigham Young University,1,41,507,123,70,19,0.354,0.3,0.815,12.4,3.0,1.7,0.5,0.2,0.019,-5.0,-0.4,T200337
98,2003,38,WAS,Steve Blake,University of Maryland,13,870,20823,5662,1816,3446,0.401,0.38299999999999995,0.779,23.9,6.5,2.1,4.0,29.1,0.067,-1.8,1.3,S200338
99,2003,39,NYK,Slavko Vranes,,1,1,3,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.371,-21.4,0.0,S200339
100,2003,40,GSW,Derrick Zimmerman,Mississippi State University,1,2,32,4,4,7,0.667,0.0,0.0,16.0,2.0,2.0,3.5,0.0,0.004,-9.7,-0.1,D200340
101,2003,41,SEA,Willie Green,University of Detroit Mercy,12,731,14783,6059,1303,1018,0.425,0.34600000000000003,0.765,20.2,8.3,1.8,1.4,12.9,0.042,-3.6,-5.9,W200341
102,2003,42,ORL,Zaza Pachulia,,13,891,19122,6348,5319,1101,0.461,0.0,0.746,21.5,7.1,6.0,1.2,42.4,0.106,-0.6,6.9,Z200342
103,2003,43,MIL,Keith Bogans,University of Kentucky,11,671,14527,4257,1817,866,0.39399999999999996,0.353,0.716,21.6,6.3,2.7,1.3,20.4,0.068,-0.8,4.5,K200343
104,2003,44,HOU,Malick Badiane,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M200344
105,2003,45,CHI,Matt Bonner,University of Florida,12,792,13356,4632,2371,552,0.46399999999999997,0.414,0.78,16.9,5.8,3.0,0.7,38.5,0.138,1.0,10.1,M200345
106,2003,46,DEN,Sani Becirovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S200346
107,2003,47,UTA,Mo Williams,University of Alabama,13,818,23872,10759,2264,3990,0.434,0.37799999999999995,0.871,29.2,13.2,2.8,4.9,40.0,0.08,-0.5,8.9,M200347
108,2003,48,NOH,James Lang,,1,11,55,11,11,2,0.444,0.0,0.6,5.0,1.0,1.0,0.2,0.1,0.047,-4.0,0.0,J200348
109,2003,49,IND,James Jones,University of Miami,13,661,10717,3585,1239,352,0.39899999999999997,0.39799999999999996,0.846,16.2,5.4,1.9,0.5,24.3,0.109,-0.5,4.0,J200349
110,2003,50,PHI,Paccelis Morlende,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P200350
111,2003,51,NJN,Kyle Korver,Creighton University,13,964,25562,9617,3008,1767,0.442,0.429,0.879,26.5,10.0,3.1,1.8,61.6,0.11599999999999999,1.0,19.4,K200351
112,2003,52,TOR,Remon Van de Hare,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R200352
113,2003,53,CHI,Tommy Smith,Arizona State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T200353
114,2003,54,POR,Nedzad Sinanovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N200354
115,2003,55,MIN,Rick Rickert,University of Minnesota,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R200355
116,2003,56,BOS,Brandon Hunter,Ohio University,2,67,630,220,187,22,0.47600000000000003,0.0,0.488,9.4,3.3,2.8,0.3,0.7,0.055,-5.4,-0.5,B200356
117,2003,57,DAL,Xue Yuyang,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X200357
118,2003,58,DET,Andreas Glyniadakis,,1,13,81,17,8,1,0.47100000000000003,0.0,0.5,6.2,1.3,0.6,0.1,-0.2,-0.14300000000000002,-12.1,-0.2,A200358
119,2004,1,ORL,Dwight Howard,,12,880,31092,15650,11149,1322,0.5820000000000001,0.09300000000000001,0.568,35.3,17.8,12.7,1.5,113.2,0.175,2.7,36.5,D20041
120,2004,2,CHA,Emeka Okafor,University of Connecticut,9,590,18702,7256,5847,512,0.512,0.0,0.584,31.7,12.3,9.9,0.9,44.3,0.114,-0.4,7.5,E20042
121,2004,3,CHI,Ben Gordon,University of Connecticut,11,744,20366,11084,1851,1868,0.43200000000000005,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-1.1,4.7,B20043
122,2004,4,LAC,Shaun Livingston,,11,622,13747,4190,1590,2090,0.47700000000000004,0.19,0.7979999999999999,22.1,6.7,2.6,3.4,23.5,0.08199999999999999,-1.5,1.9,S20044
123,2004,5,WAS,Devin Harris,University of Wisconsin,12,781,20465,9137,1785,3459,0.43700000000000006,0.324,0.794,26.2,11.7,2.3,4.4,48.7,0.114,0.6,13.3,D20045
124,2004,6,ATL,Josh Childress,Stanford University,8,391,10432,3548,1850,609,0.522,0.32899999999999996,0.779,26.7,9.1,4.7,1.6,25.7,0.11800000000000001,1.3,8.6,J20046
125,2004,7,PHO,Luol Deng,Duke University,12,823,29050,12777,5100,1949,0.45799999999999996,0.33399999999999996,0.7709999999999999,35.3,15.5,6.2,2.4,72.3,0.11900000000000001,1.1,22.6,L20047
126,2004,8,TOR,Rafael Araujo,Brigham Young University,3,139,1585,389,395,41,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013000000000000001,-6.4,-1.8,R20048
127,2004,9,PHI,Andre Iguodala,University of Arizona,12,900,31836,12109,4829,4134,0.462,0.33399999999999996,0.715,35.4,13.5,5.4,4.6,82.0,0.124,3.0,40.5,A20049
128,2004,10,CLE,Luke Jackson,University of Oregon,4,73,724,252,89,58,0.35700000000000004,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-4.4,-0.4,L200410
129,2004,11,GSW,Andris Biedrins,,10,516,11146,3247,3631,467,0.594,0.0,0.5,21.6,6.3,7.0,0.9,30.7,0.132,1.1,8.6,A200411
130,2004,12,SEA,Robert Swift,,4,97,1500,416,376,20,0.506,0.0,0.61,15.5,4.3,3.9,0.2,1.7,0.054000000000000006,-4.1,-0.8,R200412
131,2004,13,POR,Sebastian Telfair,,10,564,12149,4183,898,1960,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5.0,0.02,-3.9,-5.8,S200413
132,2004,14,UTA,Kris Humphries,University of Minnesota,12,744,13543,5093,4108,527,0.466,0.26899999999999996,0.696,18.2,6.8,5.5,0.7,28.6,0.10099999999999999,-1.9,0.2,K200414
133,2004,15,BOS,Al Jefferson,,12,813,24884,13556,7269,1260,0.498,0.129,0.7070000000000001,30.6,16.7,8.9,1.5,67.1,0.129,0.4,15.1,A200415
134,2004,16,UTA,Kirk Snyder,"University of Nevada, Reno",4,211,3540,1333,491,241,0.43799999999999994,0.327,0.6990000000000001,16.8,6.3,2.3,1.1,4.5,0.061,-2.0,0.0,K200416
135,2004,17,ATL,Josh Smith,,12,891,28988,12994,6649,2789,0.45299999999999996,0.285,0.632,32.5,14.6,7.5,3.1,51.0,0.085,2.1,30.0,J200417
136,2004,18,NOH,J.R. Smith,,12,839,22543,11044,2702,1850,0.423,0.375,0.7340000000000001,26.9,13.2,3.2,2.2,44.3,0.094,0.5,14.3,J200418
137,2004,19,MIA,Dorell Wright,,11,549,12280,4597,2093,850,0.424,0.365,0.8059999999999999,22.4,8.4,3.8,1.5,25.9,0.10099999999999999,0.4,7.4,D200419
138,2004,20,DEN,Jameer Nelson,Saint Joseph's University,12,753,21481,9006,2299,3944,0.43700000000000006,0.368,0.8140000000000001,28.5,12.0,3.1,5.2,44.9,0.1,0.4,13.2,J200420
139,2004,21,UTA,Pavel Podkolzin,,2,6,28,4,9,0,0.0,0.0,0.5,4.7,0.7,1.5,0.0,-0.1,-0.163,-18.8,-0.1,P200421
